0.608,0.213,0.100,0.029,0.017,0.002,0.126,0.059,0.048,0.015,0.012,0.013
0.573,0.229,0.260,0.028,0.017,0.017,0.116,0.076,0.055,0.013,0.013,0.013
0.553,0.229,0.252,0.027,0.016,0.014,0.118,0.065,0.053,0.013,0.011,0.012
0.075,0.027,0.018,0.024,0.015,0.013,0.116,0.084,0.064,0.013,0.012,0.014
0.061,0.013,0.021,0.022,0.017,0.018,0.099,0.076,0.050,0.017,0.014,0.011
0.061,0.026,0.016,0.016,0.013,0.014,0.152,0.084,0.064,0.018,0.012,0.012
1.282,0.847,0.456,0.270,0.148,0.082,0.034,0.010,0.010,0.011,0.010,0.001
1.224,0.836,0.510,0.294,0.147,0.085,0.035,0.001,0.008,0.011,0.003,0.000
