3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
3E 10,3E 10,3E 10,Twozerofour,Twozerofour,Twozerofour,TwoNinetyfour,TwoNinetyfour,TwoNinetyfour,FKBP + 0.5,FKBP + 0.5,FKBP + 0.5
1000,500,250,125,62.5,31.25,15.6,NA,NA,NA,NA,NA
1000,500,250,125,62.5,31.25,15.6,NA,NA,NA,NA,BLANK
