3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,1000,1000
3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,500,500
3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,250,250
3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,125,125
3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,62.5,62.5
3E10_GFP,3E10_GFP,3E10_GFP,204_TRIPLE_KO,204_TRIPLE_KO,204_TRIPLE_KO,294_2xTIR,294_2xTIR,294_2xTIR,FKBP+500,31.25,15.6
FKBP+500,FKBP+500,FKBP+500,FKBP+500,FKBP+500,FKBP+500,NA,NA,NA,NA,31.25,15.6
FKBP+500,FKBP+500,FKBP+500,FKBP+500,FKBP+500,FKBP+500,NA,NA,NA,NA,NA,BLANK
