FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
FKBP+5,FKBP+5,FKBP+5,FKBP+50,FKBP+50,FKBP+50,FKBP+500,FKBP+500,FKBP+500,FKBP+eth,FKBP+eth,FKBP+eth
1000,500,250,125,62.5,31.25,15.6,NA,NA,NA,NA,NA
1000,500,250,125,62.5,31.25,15.6,NA,NA,NA,NA,BLANK
