-0.003,0.003,0.002,0.003,0.003,0.002,0.005,0.003,-0.006,0.003,0.003,-0.004
0.002,-0.001,0.002,0.003,0.005,0.023,0.014,0.006,0.012,0.002,0.003,0.003
0.003,0.005,0.003,0.004,0.006,0.005,0.018,0.009,0.007,0.004,0.005,0.004
-0.002,0.004,0.003,0.005,0.006,0.009,0.008,0.008,0.011,0.004,-0.001,-0.007
0.005,0.005,0.004,0.005,0.006,0.007,0.004,0.005,0.004,0.003,-0.001,-0.003
-0.001,0.004,0.004,0.006,0.010,-0.006,0.007,0.004,0.007,0.005,-0.003,-0.005
0.599,0.404,0.224,0.131,0.054,0.028,0.009,-0.007,-0.008,-0.007,-0.005,-0.006
0.632,0.391,0.217,0.127,0.053,0.024,0.004,-0.011,-0.013,-0.003,-0.004,0.000
